starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 20:48:13 2021	1627271293	160	62	222	58
Sun Jul 25 20:48:07 2021	1627271287	117	105	223	95
Sun Jul 25 20:48:16 2021	1627271296	154	69	223	27
Sun Jul 25 20:48:11 2021	1627271291	206	18	224	14
Sun Jul 25 20:48:10 2021	1627271290	69	156	225	101
Sun Jul 25 20:48:07 2021	1627271287	173	57	230	36
Sun Jul 25 20:48:07 2021	1627271287	180	56	235	32
Sun Jul 25 20:48:07 2021	1627271287	179	56	235	36
Sun Jul 25 20:48:13 2021	1627271293	155	84	238	26
Sun Jul 25 20:48:13 2021	1627271293	159	82	241	59
Sun Jul 25 20:48:11 2021	1627271291	130	111	241	55
Sun Jul 25 20:48:12 2021	1627271292	120	125	245	79
Sun Jul 25 20:48:08 2021	1627271288	196	51	247	19
Sun Jul 25 20:48:13 2021	1627271293	152	98	250	72
Sun Jul 25 20:48:08 2021	1627271288	168	86	255	47
Sun Jul 25 20:48:07 2021	1627271287	93	164	257	136
Sun Jul 25 20:48:11 2021	1627271291	204	55	259	53
Sun Jul 25 20:48:12 2021	1627271292	133	126	259	84
Sun Jul 25 20:48:11 2021	1627271291	146	115	261	86
Sun Jul 25 20:48:12 2021	1627271292	206	55	261	45
Sun Jul 25 20:48:07 2021	1627271287	97	165	262	139
Sun Jul 25 20:48:12 2021	1627271292	140	123	263	83
Sun Jul 25 20:48:07 2021	1627271287	100	165	265	136
Sun Jul 25 20:48:16 2021	1627271296	202	63	265	16
Sun Jul 25 20:48:14 2021	1627271294	146	119	266	96
Sun Jul 25 20:48:12 2021	1627271292	254	13	267	12
Sun Jul 25 20:48:11 2021	1627271291	152	115	267	114
Sun Jul 25 20:48:12 2021	1627271292	196	72	268	60
Sun Jul 25 20:48:13 2021	1627271293	212	61	273	33
Sun Jul 25 20:48:07 2021	1627271287	110	164	275	136
Sun Jul 25 20:48:13 2021	1627271293	118	157	275	137
Sun Jul 25 20:48:08 2021	1627271288	108	168	276	51
Sun Jul 25 20:48:12 2021	1627271292	71	205	277	192
Sun Jul 25 20:48:11 2021	1627271291	157	122	279	115
Sun Jul 25 20:48:11 2021	1627271291	231	50	280	41
Sun Jul 25 20:48:07 2021	1627271287	239	43	281	27
Sun Jul 25 20:48:07 2021	1627271287	218	63	281	52
Sun Jul 25 20:48:11 2021	1627271291	229	56	285	49
Sun Jul 25 20:48:12 2021	1627271292	164	123	287	78
Sun Jul 25 20:48:14 2021	1627271294	174	114	288	49
Sun Jul 25 20:48:11 2021	1627271291	235	54	288	47
Sun Jul 25 20:48:08 2021	1627271288	140	164	303	39
Sun Jul 25 20:48:16 2021	1627271296	220	83	303	64
Sun Jul 25 20:48:16 2021	1627271296	262	48	311	32
Sun Jul 25 20:48:12 2021	1627271292	188	125	313	79
Sun Jul 25 20:48:14 2021	1627271294	177	137	315	94
Sun Jul 25 20:48:16 2021	1627271296	276	40	316	26
Sun Jul 25 20:48:11 2021	1627271291	189	128	318	101
Sun Jul 25 20:48:07 2021	1627271287	185	133	319	61
Sun Jul 25 20:48:16 2021	1627271296	178	141	319	116
Sun Jul 25 20:48:07 2021	1627271287	246	76	322	73
Sun Jul 25 20:48:14 2021	1627271294	189	134	323	75
Sun Jul 25 20:48:13 2021	1627271293	242	81	323	59
Sun Jul 25 20:48:07 2021	1627271287	247	77	324	72
Sun Jul 25 20:48:07 2021	1627271287	262	62	324	58
Sun Jul 25 20:48:07 2021	1627271287	246	78	325	72
Sun Jul 25 20:48:07 2021	1627271287	71	254	325	94
Sun Jul 25 20:48:07 2021	1627271287	246	79	325	72
Sun Jul 25 20:48:07 2021	1627271287	249	77	325	73
Sun Jul 25 20:48:07 2021	1627271287	249	77	325	72
Sun Jul 25 20:48:07 2021	1627271287	246	80	326	72
Sun Jul 25 20:48:07 2021	1627271287	247	79	327	72
Sun Jul 25 20:48:07 2021	1627271287	246	81	327	72
Sun Jul 25 20:48:07 2021	1627271287	249	78	327	72
Sun Jul 25 20:48:08 2021	1627271288	287	41	328	33
Sun Jul 25 20:48:07 2021	1627271287	248	80	328	72
Sun Jul 25 20:48:07 2021	1627271287	250	79	329	72
Sun Jul 25 20:48:07 2021	1627271287	249	80	329	72
Sun Jul 25 20:48:07 2021	1627271287	248	82	329	72
Sun Jul 25 20:48:07 2021	1627271287	249	81	330	72
Sun Jul 25 20:48:07 2021	1627271287	249	81	330	72
Sun Jul 25 20:48:07 2021	1627271287	248	83	330	71
Sun Jul 25 20:48:07 2021	1627271287	248	82	330	72
Sun Jul 25 20:48:07 2021	1627271287	247	83	330	71
Sun Jul 25 20:48:07 2021	1627271287	248	83	331	71
Sun Jul 25 20:48:09 2021	1627271289	269	62	331	57
Sun Jul 25 20:48:07 2021	1627271287	249	82	332	72
Sun Jul 25 20:48:07 2021	1627271287	249	84	332	71
Sun Jul 25 20:48:07 2021	1627271287	248	84	332	71
Sun Jul 25 20:48:07 2021	1627271287	250	83	333	71
Sun Jul 25 20:48:07 2021	1627271287	248	86	334	71
Sun Jul 25 20:48:07 2021	1627271287	249	85	334	71
Sun Jul 25 20:48:07 2021	1627271287	250	84	334	71
Sun Jul 25 20:48:07 2021	1627271287	248	87	335	71
Sun Jul 25 20:48:07 2021	1627271287	251	85	336	71
Sun Jul 25 20:48:14 2021	1627271294	210	126	336	71
Sun Jul 25 20:48:07 2021	1627271287	262	75	337	59
Sun Jul 25 20:48:07 2021	1627271287	251	86	337	71
Sun Jul 25 20:48:07 2021	1627271287	251	86	338	71
Sun Jul 25 20:48:07 2021	1627271287	319	19	338	18
Sun Jul 25 20:48:10 2021	1627271290	279	60	340	53
Sun Jul 25 20:48:07 2021	1627271287	320	20	340	18
Sun Jul 25 20:48:07 2021	1627271287	321	20	341	18
Sun Jul 25 20:48:07 2021	1627271287	299	43	342	42
Sun Jul 25 20:48:11 2021	1627271291	291	54	345	52
Sun Jul 25 20:48:14 2021	1627271294	277	70	346	61
Sun Jul 25 20:48:16 2021	1627271296	239	113	353	90
Sun Jul 25 20:48:12 2021	1627271292	151	204	355	66
Sun Jul 25 20:48:10 2021	1627271290	224	133	357	33
Sun Jul 25 20:48:17 2021	1627271297	185	174	358	84
Sun Jul 25 20:48:09 2021	1627271289	260	100	360	42
Sun Jul 25 20:48:13 2021	1627271293	225	137	362	85
Sun Jul 25 20:48:08 2021	1627271288	192	173	365	71
Sun Jul 25 20:48:14 2021	1627271294	237	130	367	91
Sun Jul 25 20:48:09 2021	1627271289	278	94	372	92
Sun Jul 25 20:48:09 2021	1627271289	261	112	374	75
Sun Jul 25 20:48:13 2021	1627271293	216	158	374	145
Sun Jul 25 20:48:10 2021	1627271290	316	59	375	53
Sun Jul 25 20:48:13 2021	1627271293	160	216	376	114
Sun Jul 25 20:48:09 2021	1627271289	301	76	377	70
Sun Jul 25 20:48:10 2021	1627271290	315	64	378	41
Sun Jul 25 20:48:11 2021	1627271291	307	72	379	59
Sun Jul 25 20:48:09 2021	1627271289	274	105	379	87
Sun Jul 25 20:48:16 2021	1627271296	284	96	380	58
Sun Jul 25 20:48:08 2021	1627271288	284	101	385	87
Sun Jul 25 20:48:14 2021	1627271294	347	38	385	21
Sun Jul 25 20:48:11 2021	1627271291	127	259	386	31
Sun Jul 25 20:48:10 2021	1627271290	236	151	387	136
Sun Jul 25 20:48:13 2021	1627271293	268	119	387	59
Sun Jul 25 20:48:10 2021	1627271290	326	61	388	41
Sun Jul 25 20:48:10 2021	1627271290	266	126	391	110
Sun Jul 25 20:48:10 2021	1627271290	264	128	392	28
Sun Jul 25 20:48:09 2021	1627271289	206	189	395	74
Sun Jul 25 20:48:10 2021	1627271290	339	56	395	41
Sun Jul 25 20:48:14 2021	1627271294	172	225	397	145
Sun Jul 25 20:48:12 2021	1627271292	202	197	399	39
Sun Jul 25 20:48:14 2021	1627271294	203	196	399	96
Sun Jul 25 20:48:16 2021	1627271296	262	138	400	114
Sun Jul 25 20:48:07 2021	1627271287	305	96	401	70
Sun Jul 25 20:48:10 2021	1627271290	203	199	402	196
Sun Jul 25 20:48:13 2021	1627271293	258	145	403	126
Sun Jul 25 20:48:16 2021	1627271296	187	216	403	148
Sun Jul 25 20:48:07 2021	1627271287	242	162	404	116
Sun Jul 25 20:48:13 2021	1627271293	322	83	405	61
Sun Jul 25 20:48:07 2021	1627271287	311	96	406	62
Sun Jul 25 20:48:08 2021	1627271288	230	179	408	154
Sun Jul 25 20:48:07 2021	1627271287	322	87	408	42
Sun Jul 25 20:48:07 2021	1627271287	320	88	409	54
Sun Jul 25 20:48:13 2021	1627271293	217	193	410	178
Sun Jul 25 20:48:07 2021	1627271287	322	89	410	65
Sun Jul 25 20:48:07 2021	1627271287	323	87	411	42
Sun Jul 25 20:48:07 2021	1627271287	323	88	411	42
Sun Jul 25 20:48:13 2021	1627271293	335	77	412	46
Sun Jul 25 20:48:13 2021	1627271293	262	151	413	94
Sun Jul 25 20:48:09 2021	1627271289	335	80	415	53
Sun Jul 25 20:48:14 2021	1627271294	272	143	415	98
Sun Jul 25 20:48:07 2021	1627271287	372	45	417	43
Sun Jul 25 20:48:16 2021	1627271296	320	98	418	83
Sun Jul 25 20:48:13 2021	1627271293	188	232	419	63
Sun Jul 25 20:48:07 2021	1627271287	118	301	420	115
Sun Jul 25 20:48:16 2021	1627271296	227	194	421	80
Sun Jul 25 20:48:07 2021	1627271287	378	45	423	43
Sun Jul 25 20:48:11 2021	1627271291	264	162	426	126
Sun Jul 25 20:48:08 2021	1627271288	181	246	427	157
Sun Jul 25 20:48:07 2021	1627271287	323	107	431	107
Sun Jul 25 20:48:14 2021	1627271294	156	275	431	188
Sun Jul 25 20:48:09 2021	1627271289	386	45	432	21
Sun Jul 25 20:48:10 2021	1627271290	276	157	433	101
Sun Jul 25 20:48:10 2021	1627271290	237	197	435	149
Sun Jul 25 20:48:16 2021	1627271296	378	58	436	37
Sun Jul 25 20:48:09 2021	1627271289	353	85	438	41
Sun Jul 25 20:48:08 2021	1627271288	328	110	438	56
Sun Jul 25 20:48:16 2021	1627271296	343	97	440	83
Sun Jul 25 20:48:07 2021	1627271287	177	264	442	147
Sun Jul 25 20:48:09 2021	1627271289	299	144	443	134
Sun Jul 25 20:48:08 2021	1627271288	343	101	444	42
Sun Jul 25 20:48:09 2021	1627271289	235	211	445	165
Sun Jul 25 20:48:16 2021	1627271296	294	153	447	129
Sun Jul 25 20:48:11 2021	1627271291	317	132	449	115
Sun Jul 25 20:48:10 2021	1627271290	294	156	450	98
Sun Jul 25 20:48:07 2021	1627271287	321	133	454	51
Sun Jul 25 20:48:07 2021	1627271287	322	134	455	70
Sun Jul 25 20:48:07 2021	1627271287	322	134	456	71
Sun Jul 25 20:48:10 2021	1627271290	307	148	456	89
Sun Jul 25 20:48:07 2021	1627271287	323	133	457	70
Sun Jul 25 20:48:07 2021	1627271287	323	134	457	71
Sun Jul 25 20:48:12 2021	1627271292	258	204	462	188
Sun Jul 25 20:48:09 2021	1627271289	304	158	463	149
Sun Jul 25 20:48:16 2021	1627271296	199	265	464	180
Sun Jul 25 20:48:08 2021	1627271288	326	139	465	126
Sun Jul 25 20:48:13 2021	1627271293	360	106	465	80
Sun Jul 25 20:48:13 2021	1627271293	241	226	466	192
Sun Jul 25 20:48:08 2021	1627271288	238	232	470	14
Sun Jul 25 20:48:11 2021	1627271291	320	150	470	85
Sun Jul 25 20:48:12 2021	1627271292	171	300	471	233
Sun Jul 25 20:48:07 2021	1627271287	339	132	471	118
Sun Jul 25 20:48:16 2021	1627271296	430	41	471	35
Sun Jul 25 20:48:10 2021	1627271290	234	238	472	221
Sun Jul 25 20:48:10 2021	1627271290	318	156	474	98
Sun Jul 25 20:48:11 2021	1627271291	314	164	478	157
Sun Jul 25 20:48:09 2021	1627271289	300	178	478	121
Sun Jul 25 20:48:13 2021	1627271293	322	157	479	143
Sun Jul 25 20:48:13 2021	1627271293	259	223	481	77
Sun Jul 25 20:48:13 2021	1627271293	346	137	483	101
Sun Jul 25 20:48:14 2021	1627271294	353	131	484	91
Sun Jul 25 20:48:08 2021	1627271288	336	148	484	32
Sun Jul 25 20:48:11 2021	1627271291	321	165	485	110
Sun Jul 25 20:48:14 2021	1627271294	332	155	486	59
Sun Jul 25 20:48:13 2021	1627271293	330	159	488	137
Sun Jul 25 20:48:14 2021	1627271294	296	194	490	96
Sun Jul 25 20:48:10 2021	1627271290	295	196	491	148
Sun Jul 25 20:48:12 2021	1627271292	371	122	492	68
Sun Jul 25 20:48:11 2021	1627271291	418	75	493	42
Sun Jul 25 20:48:14 2021	1627271294	266	228	494	139
Sun Jul 25 20:48:14 2021	1627271294	330	166	496	73
Sun Jul 25 20:48:09 2021	1627271289	298	198	497	119
Sun Jul 25 20:48:13 2021	1627271293	206	291	498	203
Sun Jul 25 20:48:08 2021	1627271288	343	164	507	91
Sun Jul 25 20:48:10 2021	1627271290	354	153	507	138
Sun Jul 25 20:48:10 2021	1627271290	371	137	507	126
Sun Jul 25 20:48:09 2021	1627271289	360	148	508	135
Sun Jul 25 20:48:14 2021	1627271294	324	193	517	96
Sun Jul 25 20:48:07 2021	1627271287	239	279	518	163
Sun Jul 25 20:48:08 2021	1627271288	271	248	518	216
Sun Jul 25 20:48:12 2021	1627271292	490	29	519	27
Sun Jul 25 20:48:13 2021	1627271293	286	233	519	212
Sun Jul 25 20:48:10 2021	1627271290	389	133	522	15
Sun Jul 25 20:48:13 2021	1627271293	384	139	523	111
Sun Jul 25 20:48:10 2021	1627271290	388	135	524	127
Sun Jul 25 20:48:07 2021	1627271287	246	278	524	163
Sun Jul 25 20:48:13 2021	1627271293	292	233	525	56
Sun Jul 25 20:48:13 2021	1627271293	379	150	528	149
Sun Jul 25 20:48:09 2021	1627271289	326	203	530	184
Sun Jul 25 20:48:09 2021	1627271289	417	114	530	79
Sun Jul 25 20:48:16 2021	1627271296	373	158	531	122
Sun Jul 25 20:48:10 2021	1627271290	396	135	531	67
Sun Jul 25 20:48:11 2021	1627271291	370	163	532	76
Sun Jul 25 20:48:07 2021	1627271287	249	284	533	181
Sun Jul 25 20:48:07 2021	1627271287	253	284	537	181
Sun Jul 25 20:48:13 2021	1627271293	257	281	538	128
Sun Jul 25 20:48:13 2021	1627271293	434	105	539	80
Sun Jul 25 20:48:07 2021	1627271287	265	275	540	75
Sun Jul 25 20:48:14 2021	1627271294	234	306	540	101
Sun Jul 25 20:48:14 2021	1627271294	228	313	541	121
Sun Jul 25 20:48:14 2021	1627271294	313	229	541	139
Sun Jul 25 20:48:13 2021	1627271293	473	69	542	24
Sun Jul 25 20:48:07 2021	1627271287	257	285	542	206
Sun Jul 25 20:48:14 2021	1627271294	378	165	543	73
Sun Jul 25 20:48:14 2021	1627271294	410	134	544	95
Sun Jul 25 20:48:11 2021	1627271291	423	124	547	83
Sun Jul 25 20:48:16 2021	1627271296	373	177	550	169
Sun Jul 25 20:48:08 2021	1627271288	216	335	551	231
Sun Jul 25 20:48:07 2021	1627271287	272	280	553	81
Sun Jul 25 20:48:09 2021	1627271289	391	163	553	143
Sun Jul 25 20:48:08 2021	1627271288	332	221	553	117
Sun Jul 25 20:48:13 2021	1627271293	461	94	556	35
Sun Jul 25 20:48:07 2021	1627271287	283	273	557	85
Sun Jul 25 20:48:11 2021	1627271291	446	112	558	86
Sun Jul 25 20:48:07 2021	1627271287	279	280	558	79
Sun Jul 25 20:48:09 2021	1627271289	330	229	560	94
Sun Jul 25 20:48:12 2021	1627271292	380	185	565	179
Sun Jul 25 20:48:14 2021	1627271294	372	195	567	95
Sun Jul 25 20:48:12 2021	1627271292	521	46	568	45
Sun Jul 25 20:48:14 2021	1627271294	312	256	568	196
Sun Jul 25 20:48:07 2021	1627271287	290	279	569	125
Sun Jul 25 20:48:13 2021	1627271293	332	238	570	217
Sun Jul 25 20:48:12 2021	1627271292	542	29	572	28
Sun Jul 25 20:48:11 2021	1627271291	385	187	572	112
Sun Jul 25 20:48:15 2021	1627271295	401	176	577	72
Sun Jul 25 20:48:16 2021	1627271296	342	236	578	176
Sun Jul 25 20:48:10 2021	1627271290	377	202	579	198
Sun Jul 25 20:48:14 2021	1627271294	444	135	579	97
Sun Jul 25 20:48:16 2021	1627271296	347	234	581	222
Sun Jul 25 20:48:09 2021	1627271289	314	268	582	208
Sun Jul 25 20:48:09 2021	1627271289	429	156	585	97
Sun Jul 25 20:48:10 2021	1627271290	452	136	588	126
Sun Jul 25 20:48:09 2021	1627271289	266	323	589	116
Sun Jul 25 20:48:16 2021	1627271296	317	273	590	105
Sun Jul 25 20:48:16 2021	1627271296	497	95	592	91
Sun Jul 25 20:48:12 2021	1627271292	523	70	593	61
Sun Jul 25 20:48:07 2021	1627271287	323	275	598	152
Sun Jul 25 20:48:13 2021	1627271293	273	327	600	272
Sun Jul 25 20:48:07 2021	1627271287	320	282	602	189
Sun Jul 25 20:48:07 2021	1627271287	319	285	604	189
Sun Jul 25 20:48:07 2021	1627271287	320	284	604	189
Sun Jul 25 20:48:13 2021	1627271293	292	315	607	129
Sun Jul 25 20:48:07 2021	1627271287	322	286	607	189
Sun Jul 25 20:48:07 2021	1627271287	322	285	607	189
Sun Jul 25 20:48:13 2021	1627271293	382	229	611	226
Sun Jul 25 20:48:07 2021	1627271287	320	294	614	108
Sun Jul 25 20:48:07 2021	1627271287	321	293	614	108
Sun Jul 25 20:48:11 2021	1627271291	502	114	616	86
Sun Jul 25 20:48:12 2021	1627271292	380	237	617	223
Sun Jul 25 20:48:12 2021	1627271292	487	132	619	53
Sun Jul 25 20:48:16 2021	1627271296	200	420	620	180
Sun Jul 25 20:48:07 2021	1627271287	322	299	621	148
Sun Jul 25 20:48:07 2021	1627271287	323	298	621	148
Sun Jul 25 20:48:13 2021	1627271293	382	242	624	149
Sun Jul 25 20:48:16 2021	1627271296	325	299	624	199
Sun Jul 25 20:48:07 2021	1627271287	322	303	626	148
Sun Jul 25 20:48:07 2021	1627271287	322	305	626	160
Sun Jul 25 20:48:07 2021	1627271287	324	304	628	160
Sun Jul 25 20:48:09 2021	1627271289	305	323	629	191
Sun Jul 25 20:48:07 2021	1627271287	321	309	629	190
Sun Jul 25 20:48:08 2021	1627271288	528	103	631	41
Sun Jul 25 20:48:16 2021	1627271296	355	278	633	271
Sun Jul 25 20:48:09 2021	1627271289	481	155	636	133
Sun Jul 25 20:48:15 2021	1627271295	499	140	639	60
Sun Jul 25 20:48:12 2021	1627271292	481	160	642	138
Sun Jul 25 20:48:09 2021	1627271289	519	124	642	63
Sun Jul 25 20:48:13 2021	1627271293	398	247	645	234
Sun Jul 25 20:48:16 2021	1627271296	371	274	645	105
Sun Jul 25 20:48:16 2021	1627271296	469	177	646	120
Sun Jul 25 20:48:08 2021	1627271288	394	253	647	180
Sun Jul 25 20:48:10 2021	1627271290	387	260	647	112
Sun Jul 25 20:48:14 2021	1627271294	345	303	648	206
Sun Jul 25 20:48:15 2021	1627271295	508	141	649	60
Sun Jul 25 20:48:11 2021	1627271291	386	265	651	30
Sun Jul 25 20:48:11 2021	1627271291	462	189	652	114
Sun Jul 25 20:48:10 2021	1627271290	380	276	656	227
Sun Jul 25 20:48:10 2021	1627271290	526	130	656	98
Sun Jul 25 20:48:10 2021	1627271290	265	393	657	263
Sun Jul 25 20:48:14 2021	1627271294	491	167	658	73
Sun Jul 25 20:48:09 2021	1627271289	430	231	661	189
Sun Jul 25 20:48:12 2021	1627271292	511	151	662	139
Sun Jul 25 20:48:16 2021	1627271296	387	277	663	191
Sun Jul 25 20:48:09 2021	1627271289	397	266	663	23
Sun Jul 25 20:48:10 2021	1627271290	177	489	666	116
Sun Jul 25 20:48:14 2021	1627271294	510	158	668	64
Sun Jul 25 20:48:10 2021	1627271290	371	298	669	202
Sun Jul 25 20:48:15 2021	1627271295	517	154	671	129
Sun Jul 25 20:48:09 2021	1627271289	404	267	672	208
Sun Jul 25 20:48:10 2021	1627271290	385	287	672	261
Sun Jul 25 20:48:12 2021	1627271292	590	82	672	36
Sun Jul 25 20:48:10 2021	1627271290	523	153	675	116
Sun Jul 25 20:48:16 2021	1627271296	460	215	676	115
Sun Jul 25 20:48:14 2021	1627271294	500	176	676	118
Sun Jul 25 20:48:14 2021	1627271294	541	135	677	99
Sun Jul 25 20:48:09 2021	1627271289	549	130	678	89
Sun Jul 25 20:48:16 2021	1627271296	568	111	679	32
Sun Jul 25 20:48:16 2021	1627271296	411	270	680	251
Sun Jul 25 20:48:08 2021	1627271288	123	558	681	413
Sun Jul 25 20:48:14 2021	1627271294	375	308	683	236
Sun Jul 25 20:48:09 2021	1627271289	461	225	686	203
Sun Jul 25 20:48:16 2021	1627271296	521	166	688	56
Sun Jul 25 20:48:09 2021	1627271289	262	434	695	270
Sun Jul 25 20:48:09 2021	1627271289	541	156	697	136
Sun Jul 25 20:48:14 2021	1627271294	571	134	706	95
Sun Jul 25 20:48:11 2021	1627271291	180	527	707	231
Sun Jul 25 20:48:14 2021	1627271294	431	279	710	72
Sun Jul 25 20:48:16 2021	1627271296	619	93	712	91
Sun Jul 25 20:48:09 2021	1627271289	611	103	714	43
Sun Jul 25 20:48:10 2021	1627271290	440	275	715	212
Sun Jul 25 20:48:16 2021	1627271296	406	310	717	300
Sun Jul 25 20:48:09 2021	1627271289	543	174	717	136
Sun Jul 25 20:48:09 2021	1627271289	565	157	722	101
Sun Jul 25 20:48:13 2021	1627271293	473	251	724	140
Sun Jul 25 20:48:16 2021	1627271296	456	269	725	251
Sun Jul 25 20:48:11 2021	1627271291	535	190	725	123
Sun Jul 25 20:48:10 2021	1627271290	597	129	727	62
Sun Jul 25 20:48:13 2021	1627271293	382	346	729	208
Sun Jul 25 20:48:08 2021	1627271288	587	142	730	64
Sun Jul 25 20:48:12 2021	1627271292	687	44	731	43
Sun Jul 25 20:48:09 2021	1627271289	473	257	731	213
Sun Jul 25 20:48:11 2021	1627271291	640	92	732	39
Sun Jul 25 20:48:10 2021	1627271290	609	126	735	113
Sun Jul 25 20:48:09 2021	1627271289	579	158	737	141
Sun Jul 25 20:48:11 2021	1627271291	365	373	739	326
Sun Jul 25 20:48:13 2021	1627271293	607	133	740	84
Sun Jul 25 20:48:15 2021	1627271295	309	432	741	313
Sun Jul 25 20:48:16 2021	1627271296	564	178	742	163
Sun Jul 25 20:48:10 2021	1627271290	586	156	742	110
Sun Jul 25 20:48:12 2021	1627271292	664	78	743	33
Sun Jul 25 20:48:12 2021	1627271292	695	48	743	41
Sun Jul 25 20:48:16 2021	1627271296	534	209	743	115
Sun Jul 25 20:48:14 2021	1627271294	616	128	744	33
Sun Jul 25 20:48:10 2021	1627271290	619	127	745	124
Sun Jul 25 20:48:08 2021	1627271288	624	126	750	86
Sun Jul 25 20:48:14 2021	1627271294	624	127	751	90
Sun Jul 25 20:48:09 2021	1627271289	328	428	756	258
Sun Jul 25 20:48:16 2021	1627271296	365	391	756	196
Sun Jul 25 20:48:10 2021	1627271290	625	136	761	89
Sun Jul 25 20:48:14 2021	1627271294	484	278	761	72
Sun Jul 25 20:48:09 2021	1627271289	301	461	762	218
Sun Jul 25 20:48:08 2021	1627271288	518	247	765	222
Sun Jul 25 20:48:09 2021	1627271289	527	239	765	131
Sun Jul 25 20:48:16 2021	1627271296	604	162	766	109
Sun Jul 25 20:48:09 2021	1627271289	334	435	769	270
Sun Jul 25 20:48:09 2021	1627271289	499	270	769	231
Sun Jul 25 20:48:16 2021	1627271296	458	312	769	304
Sun Jul 25 20:48:12 2021	1627271292	633	140	772	117
Sun Jul 25 20:48:14 2021	1627271294	468	306	774	249
Sun Jul 25 20:48:08 2021	1627271288	599	176	774	63
Sun Jul 25 20:48:09 2021	1627271289	589	188	776	158
Sun Jul 25 20:48:14 2021	1627271294	552	226	778	154
Sun Jul 25 20:48:12 2021	1627271292	706	73	779	70
Sun Jul 25 20:48:08 2021	1627271288	632	147	779	74
Sun Jul 25 20:48:09 2021	1627271289	524	256	780	241
Sun Jul 25 20:48:11 2021	1627271291	674	106	780	54
Sun Jul 25 20:48:10 2021	1627271290	510	274	783	53
Sun Jul 25 20:48:14 2021	1627271294	204	588	792	484
Sun Jul 25 20:48:10 2021	1627271290	383	412	795	229
Sun Jul 25 20:48:15 2021	1627271295	657	138	795	60
Sun Jul 25 20:48:16 2021	1627271296	650	147	797	135
Sun Jul 25 20:48:13 2021	1627271293	446	351	797	230
Sun Jul 25 20:48:16 2021	1627271296	434	365	798	348
Sun Jul 25 20:48:14 2021	1627271294	524	274	799	207
