starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 21:20:37 2021	1627273237	0	189	190	189
Sun Jul 25 21:20:27 2021	1627273227	0	189	190	189
Sun Jul 25 21:20:47 2021	1627273247	0	190	190	189
Sun Jul 25 21:20:47 2021	1627273247	0	190	190	189
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	189
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	190
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	190
Sun Jul 25 21:20:37 2021	1627273237	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	190	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	191	190
Sun Jul 25 21:20:27 2021	1627273227	0	190	191	190
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	190
Sun Jul 25 21:20:47 2021	1627273247	1	190	191	190
Sun Jul 25 21:20:27 2021	1627273227	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:47 2021	1627273247	0	191	191	190
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:27 2021	1627273227	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:27 2021	1627273227	0	191	191	190
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:27 2021	1627273227	0	191	191	191
Sun Jul 25 21:20:27 2021	1627273227	0	191	191	191
Sun Jul 25 21:20:28 2021	1627273228	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:47 2021	1627273247	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:47 2021	1627273247	0	191	191	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	191	191
Sun Jul 25 21:20:47 2021	1627273247	0	191	192	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	192	191
Sun Jul 25 21:20:47 2021	1627273247	0	191	192	191
Sun Jul 25 21:20:37 2021	1627273237	0	191	192	191
Sun Jul 25 21:20:37 2021	1627273237	1	191	192	191
Sun Jul 25 21:20:37 2021	1627273237	1	191	192	191
Sun Jul 25 21:20:37 2021	1627273237	0	192	192	191
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	191
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:37 2021	1627273237	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:37 2021	1627273237	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	192	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	193	192
Sun Jul 25 21:20:37 2021	1627273237	0	192	193	192
Sun Jul 25 21:20:27 2021	1627273227	0	192	193	192
Sun Jul 25 21:20:37 2021	1627273237	0	193	193	192
Sun Jul 25 21:20:27 2021	1627273227	0	193	193	192
Sun Jul 25 21:20:37 2021	1627273237	0	193	193	192
Sun Jul 25 21:20:27 2021	1627273227	0	193	193	192
Sun Jul 25 21:20:27 2021	1627273227	0	193	193	193
Sun Jul 25 21:20:27 2021	1627273227	0	193	193	192
Sun Jul 25 21:20:37 2021	1627273237	0	193	193	193
Sun Jul 25 21:20:47 2021	1627273247	0	193	193	192
Sun Jul 25 21:20:27 2021	1627273227	0	193	193	193
Sun Jul 25 21:20:37 2021	1627273237	0	193	193	193
Sun Jul 25 21:20:37 2021	1627273237	0	193	194	193
Sun Jul 25 21:20:37 2021	1627273237	0	193	194	193
Sun Jul 25 21:20:47 2021	1627273247	0	193	194	193
Sun Jul 25 21:20:28 2021	1627273228	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	193	194	193
Sun Jul 25 21:20:28 2021	1627273228	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:28 2021	1627273228	0	194	194	193
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:28 2021	1627273228	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	1	193	194	193
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	194	194
Sun Jul 25 21:20:28 2021	1627273228	0	194	194	194
Sun Jul 25 21:20:48 2021	1627273248	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	1	194	194	193
Sun Jul 25 21:20:47 2021	1627273247	0	194	194	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	195	194
Sun Jul 25 21:20:28 2021	1627273228	0	195	195	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	194
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	194
Sun Jul 25 21:20:37 2021	1627273237	0	194	195	194
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	194
Sun Jul 25 21:20:20 2021	1627273220	9	186	195	186
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	195
Sun Jul 25 21:20:28 2021	1627273228	0	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:28 2021	1627273228	0	195	195	195
Sun Jul 25 21:20:48 2021	1627273248	0	195	195	195
Sun Jul 25 21:20:28 2021	1627273228	0	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	1	194	195	194
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	1	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:28 2021	1627273228	0	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	0	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	1	194	195	194
Sun Jul 25 21:20:47 2021	1627273247	1	195	195	195
Sun Jul 25 21:20:47 2021	1627273247	1	195	195	195
Sun Jul 25 21:20:48 2021	1627273248	0	195	196	195
Sun Jul 25 21:20:48 2021	1627273248	0	195	196	195
Sun Jul 25 21:20:37 2021	1627273237	0	195	196	195
Sun Jul 25 21:20:37 2021	1627273237	1	195	196	195
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	195
Sun Jul 25 21:20:47 2021	1627273247	0	196	196	196
Sun Jul 25 21:20:47 2021	1627273247	1	195	196	195
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:47 2021	1627273247	1	195	196	195
Sun Jul 25 21:20:47 2021	1627273247	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	196	196
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:47 2021	1627273247	0	196	196	196
Sun Jul 25 21:20:27 2021	1627273227	0	196	196	196
Sun Jul 25 21:20:37 2021	1627273237	0	196	196	196
Sun Jul 25 21:20:48 2021	1627273248	1	196	196	196
Sun Jul 25 21:20:48 2021	1627273248	0	196	197	196
Sun Jul 25 21:20:28 2021	1627273228	0	196	197	196
Sun Jul 25 21:20:47 2021	1627273247	0	196	197	196
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	196
Sun Jul 25 21:20:29 2021	1627273229	0	197	197	197
Sun Jul 25 21:20:37 2021	1627273237	1	196	197	196
Sun Jul 25 21:20:27 2021	1627273227	0	197	197	197
Sun Jul 25 21:20:29 2021	1627273229	0	196	197	196
Sun Jul 25 21:20:27 2021	1627273227	0	197	197	197
Sun Jul 25 21:20:27 2021	1627273227	0	197	197	197
Sun Jul 25 21:20:29 2021	1627273229	0	197	197	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	197
Sun Jul 25 21:20:27 2021	1627273227	0	197	197	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	197
Sun Jul 25 21:20:27 2021	1627273227	0	197	197	197
Sun Jul 25 21:20:48 2021	1627273248	0	197	197	197
Sun Jul 25 21:20:29 2021	1627273229	0	197	197	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	197	197
Sun Jul 25 21:20:28 2021	1627273228	0	197	197	197
Sun Jul 25 21:20:29 2021	1627273229	0	197	197	197
Sun Jul 25 21:20:27 2021	1627273227	0	197	197	197
Sun Jul 25 21:20:28 2021	1627273228	0	197	197	197
Sun Jul 25 21:20:28 2021	1627273228	0	197	197	197
Sun Jul 25 21:20:48 2021	1627273248	0	197	197	197
Sun Jul 25 21:20:48 2021	1627273248	0	197	197	197
Sun Jul 25 21:20:20 2021	1627273220	7	190	197	190
Sun Jul 25 21:20:37 2021	1627273237	0	197	197	197
Sun Jul 25 21:20:48 2021	1627273248	0	197	198	197
Sun Jul 25 21:20:37 2021	1627273237	0	197	198	197
Sun Jul 25 21:20:27 2021	1627273227	0	197	198	197
Sun Jul 25 21:20:37 2021	1627273237	0	197	198	197
Sun Jul 25 21:20:37 2021	1627273237	0	197	198	197
Sun Jul 25 21:20:37 2021	1627273237	0	198	198	197
Sun Jul 25 21:20:28 2021	1627273228	0	198	198	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	198	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	198	197
Sun Jul 25 21:20:47 2021	1627273247	0	198	198	197
Sun Jul 25 21:20:47 2021	1627273247	0	197	198	197
Sun Jul 25 21:20:47 2021	1627273247	1	197	198	197
Sun Jul 25 21:20:47 2021	1627273247	0	198	198	198
Sun Jul 25 21:20:28 2021	1627273228	0	198	198	198
Sun Jul 25 21:20:28 2021	1627273228	0	198	198	198
Sun Jul 25 21:20:37 2021	1627273237	0	198	198	198
Sun Jul 25 21:20:29 2021	1627273229	0	198	198	198
Sun Jul 25 21:20:48 2021	1627273248	0	198	198	198
Sun Jul 25 21:20:28 2021	1627273228	0	198	198	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	198	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	198	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	198	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	198	198
Sun Jul 25 21:20:29 2021	1627273229	0	198	198	198
Sun Jul 25 21:20:37 2021	1627273237	0	198	198	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	199	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	199	198
Sun Jul 25 21:20:37 2021	1627273237	0	198	199	198
Sun Jul 25 21:20:37 2021	1627273237	0	198	199	198
Sun Jul 25 21:20:37 2021	1627273237	1	198	199	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	199	198
Sun Jul 25 21:20:29 2021	1627273229	0	198	199	198
Sun Jul 25 21:20:37 2021	1627273237	1	198	199	198
Sun Jul 25 21:20:29 2021	1627273229	0	199	199	198
Sun Jul 25 21:20:29 2021	1627273229	0	198	199	198
Sun Jul 25 21:20:47 2021	1627273247	0	198	199	198
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:48 2021	1627273248	0	199	199	198
Sun Jul 25 21:20:37 2021	1627273237	1	198	199	198
Sun Jul 25 21:20:37 2021	1627273237	0	199	199	197
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:37 2021	1627273237	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	1	198	199	198
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	1	199	199	198
Sun Jul 25 21:20:28 2021	1627273228	0	199	199	199
Sun Jul 25 21:20:48 2021	1627273248	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	1	198	199	198
Sun Jul 25 21:20:37 2021	1627273237	2	198	199	198
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:29 2021	1627273229	0	199	199	199
Sun Jul 25 21:20:29 2021	1627273229	0	199	199	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	199	199
Sun Jul 25 21:20:29 2021	1627273229	0	199	199	199
Sun Jul 25 21:20:48 2021	1627273248	0	199	200	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	200	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	200	199
Sun Jul 25 21:20:47 2021	1627273247	0	199	200	199
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	199
Sun Jul 25 21:20:47 2021	1627273247	1	199	200	199
Sun Jul 25 21:20:37 2021	1627273237	0	199	200	199
Sun Jul 25 21:20:37 2021	1627273237	1	198	200	198
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	199
Sun Jul 25 21:20:37 2021	1627273237	1	199	200	199
Sun Jul 25 21:20:37 2021	1627273237	1	199	200	199
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	199
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	199
Sun Jul 25 21:20:37 2021	1627273237	1	199	200	199
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	200
Sun Jul 25 21:20:48 2021	1627273248	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	200
Sun Jul 25 21:20:48 2021	1627273248	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	199
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	198
Sun Jul 25 21:20:48 2021	1627273248	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	1	200	200	199
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	200
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	200	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	200	200
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:29 2021	1627273229	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	1	200	200	199
Sun Jul 25 21:20:28 2021	1627273228	0	200	200	200
Sun Jul 25 21:20:37 2021	1627273237	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	200	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	200	200
Sun Jul 25 21:20:47 2021	1627273247	0	200	200	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:48 2021	1627273248	0	201	201	200
Sun Jul 25 21:20:47 2021	1627273247	1	200	201	199
Sun Jul 25 21:20:47 2021	1627273247	0	201	201	200
Sun Jul 25 21:20:47 2021	1627273247	1	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	200	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	201	201	200
Sun Jul 25 21:20:28 2021	1627273228	0	201	201	201
Sun Jul 25 21:20:20 2021	1627273220	7	194	201	194
Sun Jul 25 21:20:27 2021	1627273227	0	201	201	201
Sun Jul 25 21:20:29 2021	1627273229	0	201	201	201
Sun Jul 25 21:20:27 2021	1627273227	0	201	201	201
Sun Jul 25 21:20:27 2021	1627273227	0	201	201	201
Sun Jul 25 21:20:27 2021	1627273227	0	201	201	201
Sun Jul 25 21:20:48 2021	1627273248	0	201	201	201
