starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 19:00:20 2021	1627264820	0	113	113	113
Sun Jul 25 19:00:20 2021	1627264820	0	114	114	114
Sun Jul 25 19:00:20 2021	1627264820	0	114	114	114
Sun Jul 25 19:00:19 2021	1627264819	4	109	114	109
Sun Jul 25 19:00:20 2021	1627264820	0	114	114	114
Sun Jul 25 19:00:20 2021	1627264820	0	114	114	114
Sun Jul 25 19:00:20 2021	1627264820	1	113	115	113
Sun Jul 25 19:00:20 2021	1627264820	1	114	115	114
Sun Jul 25 19:00:19 2021	1627264819	4	111	116	111
Sun Jul 25 19:00:20 2021	1627264820	0	116	116	116
Sun Jul 25 19:00:20 2021	1627264820	0	116	116	116
Sun Jul 25 19:00:20 2021	1627264820	0	116	117	116
Sun Jul 25 19:00:20 2021	1627264820	0	117	117	117
Sun Jul 25 19:00:20 2021	1627264820	1	117	118	116
Sun Jul 25 19:00:20 2021	1627264820	0	118	118	117
Sun Jul 25 19:00:20 2021	1627264820	1	117	118	117
Sun Jul 25 19:00:20 2021	1627264820	0	118	118	118
Sun Jul 25 19:00:20 2021	1627264820	1	117	118	117
Sun Jul 25 19:00:20 2021	1627264820	0	118	118	118
Sun Jul 25 19:00:20 2021	1627264820	0	118	119	118
Sun Jul 25 19:00:20 2021	1627264820	0	119	119	119
Sun Jul 25 19:00:20 2021	1627264820	0	120	120	119
Sun Jul 25 19:00:20 2021	1627264820	0	120	120	120
Sun Jul 25 19:00:20 2021	1627264820	0	120	120	120
Sun Jul 25 19:00:20 2021	1627264820	0	120	120	120
Sun Jul 25 19:00:20 2021	1627264820	0	120	120	120
Sun Jul 25 19:00:20 2021	1627264820	1	119	120	119
Sun Jul 25 19:00:20 2021	1627264820	1	119	121	119
Sun Jul 25 19:00:20 2021	1627264820	0	121	121	121
Sun Jul 25 19:00:20 2021	1627264820	0	121	121	121
Sun Jul 25 19:00:20 2021	1627264820	0	121	121	121
Sun Jul 25 19:00:20 2021	1627264820	0	121	121	121
Sun Jul 25 19:00:20 2021	1627264820	0	121	121	121
Sun Jul 25 19:00:19 2021	1627264819	4	117	121	117
Sun Jul 25 19:00:20 2021	1627264820	0	121	122	121
Sun Jul 25 19:00:20 2021	1627264820	0	122	122	122
Sun Jul 25 19:00:20 2021	1627264820	0	122	122	122
Sun Jul 25 19:00:20 2021	1627264820	0	122	122	122
Sun Jul 25 19:00:20 2021	1627264820	0	122	122	122
Sun Jul 25 19:00:20 2021	1627264820	0	122	123	122
Sun Jul 25 19:00:20 2021	1627264820	0	122	123	122
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	123
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	123
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	123
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	122
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	123
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	123
Sun Jul 25 19:00:19 2021	1627264819	4	119	123	119
Sun Jul 25 19:00:20 2021	1627264820	0	123	123	123
Sun Jul 25 19:00:20 2021	1627264820	0	123	124	123
Sun Jul 25 19:00:20 2021	1627264820	0	123	124	123
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	123
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	1	123	124	123
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	1	123	124	123
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	124	124
Sun Jul 25 19:00:20 2021	1627264820	0	124	125	124
Sun Jul 25 19:00:20 2021	1627264820	1	123	125	123
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	124
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:19 2021	1627264819	4	121	125	121
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	125	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	125	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	125
Sun Jul 25 19:00:20 2021	1627264820	0	126	126	126
