starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 21:04:51 2021	1627272291	607	200	807	106
Sun Jul 25 21:05:32 2021	1627272332	515	301	815	300
Sun Jul 25 21:05:53 2021	1627272353	219	598	816	254
Sun Jul 25 21:04:43 2021	1627272283	735	83	818	82
Sun Jul 25 21:05:40 2021	1627272340	434	385	819	274
Sun Jul 25 21:04:43 2021	1627272283	115	706	820	412
Sun Jul 25 21:04:43 2021	1627272283	777	57	835	31
Sun Jul 25 21:05:01 2021	1627272301	497	340	836	244
Sun Jul 25 21:05:02 2021	1627272302	642	199	840	100
Sun Jul 25 21:05:30 2021	1627272330	651	190	840	181
Sun Jul 25 21:05:53 2021	1627272353	741	99	840	34
Sun Jul 25 21:05:01 2021	1627272301	534	324	858	130
Sun Jul 25 21:04:46 2021	1627272286	583	275	858	156
Sun Jul 25 21:05:52 2021	1627272352	762	99	861	34
Sun Jul 25 21:04:51 2021	1627272291	667	197	864	98
Sun Jul 25 21:05:35 2021	1627272335	525	341	867	325
Sun Jul 25 21:05:36 2021	1627272336	500	369	870	287
Sun Jul 25 21:05:04 2021	1627272304	410	464	874	144
Sun Jul 25 21:05:30 2021	1627272330	446	432	877	289
Sun Jul 25 21:05:40 2021	1627272340	619	259	879	239
Sun Jul 25 21:04:43 2021	1627272283	754	132	887	129
Sun Jul 25 21:05:40 2021	1627272340	497	390	887	117
Sun Jul 25 21:05:32 2021	1627272332	257	631	888	128
Sun Jul 25 21:04:46 2021	1627272286	621	274	895	205
Sun Jul 25 21:05:39 2021	1627272339	407	489	896	202
Sun Jul 25 21:05:30 2021	1627272330	434	467	900	164
Sun Jul 25 21:05:39 2021	1627272339	539	363	902	105
Sun Jul 25 21:04:51 2021	1627272291	731	196	927	101
Sun Jul 25 21:05:02 2021	1627272302	724	206	929	179
Sun Jul 25 21:03:44 2021	1627272224	786	143	930	137
Sun Jul 25 21:03:44 2021	1627272224	787	144	931	136
Sun Jul 25 21:04:43 2021	1627272283	217	716	933	420
Sun Jul 25 21:03:44 2021	1627272224	788	146	934	136
Sun Jul 25 21:04:50 2021	1627272290	764	170	934	142
Sun Jul 25 21:03:44 2021	1627272224	792	144	936	136
Sun Jul 25 21:03:44 2021	1627272224	787	150	937	136
Sun Jul 25 21:03:44 2021	1627272224	790	149	939	136
Sun Jul 25 21:03:44 2021	1627272224	796	143	939	137
Sun Jul 25 21:03:44 2021	1627272224	791	148	939	136
Sun Jul 25 21:03:44 2021	1627272224	790	149	940	136
Sun Jul 25 21:05:04 2021	1627272304	567	373	940	101
Sun Jul 25 21:03:44 2021	1627272224	799	147	946	136
Sun Jul 25 21:05:40 2021	1627272340	585	361	946	162
Sun Jul 25 21:04:50 2021	1627272290	781	168	948	142
Sun Jul 25 21:04:50 2021	1627272290	189	762	950	280
Sun Jul 25 21:05:35 2021	1627272335	720	233	953	105
Sun Jul 25 21:05:37 2021	1627272337	582	375	956	262
Sun Jul 25 21:03:44 2021	1627272224	810	148	958	136
Sun Jul 25 21:05:46 2021	1627272346	780	180	960	76
Sun Jul 25 21:03:44 2021	1627272224	811	150	961	136
Sun Jul 25 21:05:39 2021	1627272339	680	282	962	272
Sun Jul 25 21:05:39 2021	1627272339	621	345	967	344
Sun Jul 25 21:05:39 2021	1627272339	462	509	971	461
Sun Jul 25 21:04:49 2021	1627272289	765	210	975	129
Sun Jul 25 21:05:40 2021	1627272340	719	259	978	140
Sun Jul 25 21:04:42 2021	1627272282	931	48	979	22
Sun Jul 25 21:04:46 2021	1627272286	509	480	988	96
Sun Jul 25 21:05:02 2021	1627272302	799	199	998	100
Sun Jul 25 21:04:51 2021	1627272291	801	199	1000	97
Sun Jul 25 21:05:54 2021	1627272354	225	778	1003	402
Sun Jul 25 21:04:50 2021	1627272290	842	161	1003	38
Sun Jul 25 21:05:53 2021	1627272353	384	621	1004	262
Sun Jul 25 21:05:35 2021	1627272335	773	232	1005	105
Sun Jul 25 21:05:35 2021	1627272335	618	388	1005	211
Sun Jul 25 21:04:54 2021	1627272294	764	243	1007	156
Sun Jul 25 21:05:39 2021	1627272339	500	511	1010	462
Sun Jul 25 21:04:55 2021	1627272295	251	763	1014	552
Sun Jul 25 21:05:40 2021	1627272340	577	439	1015	167
Sun Jul 25 21:04:54 2021	1627272294	553	466	1019	124
Sun Jul 25 21:04:29 2021	1627272269	277	747	1024	559
Sun Jul 25 21:04:28 2021	1627272268	823	206	1029	197
Sun Jul 25 21:04:54 2021	1627272294	642	388	1031	234
Sun Jul 25 21:05:38 2021	1627272338	804	227	1031	115
Sun Jul 25 21:04:51 2021	1627272291	832	201	1033	97
Sun Jul 25 21:05:02 2021	1627272302	836	199	1035	101
Sun Jul 25 21:05:03 2021	1627272303	436	600	1035	230
Sun Jul 25 21:05:35 2021	1627272335	648	392	1039	211
Sun Jul 25 21:05:02 2021	1627272302	342	701	1043	202
Sun Jul 25 21:05:36 2021	1627272336	601	443	1044	320
Sun Jul 25 21:04:55 2021	1627272295	287	760	1047	432
Sun Jul 25 21:04:54 2021	1627272294	408	642	1050	153
Sun Jul 25 21:05:39 2021	1627272339	397	663	1060	287
Sun Jul 25 21:04:51 2021	1627272291	847	217	1064	208
Sun Jul 25 21:04:43 2021	1627272283	347	722	1070	428
Sun Jul 25 21:05:39 2021	1627272339	476	596	1072	258
Sun Jul 25 21:05:35 2021	1627272335	674	401	1075	226
Sun Jul 25 21:04:54 2021	1627272294	827	249	1076	153
Sun Jul 25 21:05:38 2021	1627272338	850	229	1079	115
Sun Jul 25 21:05:36 2021	1627272336	706	375	1081	262
Sun Jul 25 21:05:52 2021	1627272352	968	116	1084	43
Sun Jul 25 21:05:41 2021	1627272341	184	904	1088	196
Sun Jul 25 21:05:32 2021	1627272332	479	620	1099	482
Sun Jul 25 21:05:02 2021	1627272302	282	818	1100	478
Sun Jul 25 21:04:51 2021	1627272291	915	198	1113	98
Sun Jul 25 21:05:39 2021	1627272339	520	597	1117	259
Sun Jul 25 21:05:36 2021	1627272336	756	373	1129	263
Sun Jul 25 21:05:02 2021	1627272302	923	213	1135	184
Sun Jul 25 21:05:02 2021	1627272302	317	819	1136	485
Sun Jul 25 21:05:29 2021	1627272329	1079	60	1139	25
Sun Jul 25 21:04:29 2021	1627272269	389	750	1139	496
Sun Jul 25 21:04:51 2021	1627272291	971	176	1147	86
Sun Jul 25 21:04:54 2021	1627272294	510	641	1151	91
Sun Jul 25 21:05:39 2021	1627272339	774	379	1153	274
Sun Jul 25 21:05:02 2021	1627272302	466	688	1154	181
Sun Jul 25 21:05:39 2021	1627272339	536	619	1155	338
Sun Jul 25 21:05:38 2021	1627272338	926	230	1156	115
Sun Jul 25 21:05:54 2021	1627272354	351	807	1158	476
Sun Jul 25 21:04:51 2021	1627272291	959	200	1160	97
Sun Jul 25 21:05:53 2021	1627272353	545	634	1179	349
Sun Jul 25 21:05:45 2021	1627272345	1082	102	1184	28
Sun Jul 25 21:05:52 2021	1627272352	881	303	1184	272
Sun Jul 25 21:05:46 2021	1627272346	297	888	1185	335
Sun Jul 25 21:04:51 2021	1627272291	681	506	1187	400
Sun Jul 25 21:05:54 2021	1627272354	921	270	1191	216
Sun Jul 25 21:04:50 2021	1627272290	290	914	1203	368
Sun Jul 25 21:05:45 2021	1627272345	1121	95	1216	21
Sun Jul 25 21:05:46 2021	1627272346	198	1029	1227	446
Sun Jul 25 21:05:36 2021	1627272336	775	454	1229	302
Sun Jul 25 21:05:39 2021	1627272339	849	386	1235	356
Sun Jul 25 21:05:02 2021	1627272302	1030	207	1236	189
Sun Jul 25 21:05:45 2021	1627272345	1149	97	1246	21
Sun Jul 25 21:05:38 2021	1627272338	1042	223	1265	106
Sun Jul 25 21:05:32 2021	1627272332	679	595	1274	455
Sun Jul 25 21:04:28 2021	1627272268	1066	208	1274	197
Sun Jul 25 21:04:51 2021	1627272291	1057	218	1275	208
Sun Jul 25 21:05:36 2021	1627272336	875	402	1276	141
Sun Jul 25 21:05:36 2021	1627272336	824	453	1277	302
Sun Jul 25 21:05:02 2021	1627272302	1075	207	1282	174
Sun Jul 25 21:05:45 2021	1627272345	869	426	1294	203
Sun Jul 25 21:05:01 2021	1627272301	1162	135	1297	111
Sun Jul 25 21:05:29 2021	1627272329	1045	256	1302	104
Sun Jul 25 21:05:53 2021	1627272353	469	840	1309	523
Sun Jul 25 21:05:46 2021	1627272346	434	889	1323	335
Sun Jul 25 21:04:29 2021	1627272269	548	778	1325	598
Sun Jul 25 21:05:02 2021	1627272302	1104	235	1339	210
Sun Jul 25 21:05:29 2021	1627272329	1200	142	1342	129
Sun Jul 25 21:05:02 2021	1627272302	1107	237	1344	81
Sun Jul 25 21:05:02 2021	1627272302	1151	196	1347	170
Sun Jul 25 21:05:52 2021	1627272352	938	415	1353	315
Sun Jul 25 21:05:36 2021	1627272336	971	403	1374	141
Sun Jul 25 21:04:42 2021	1627272282	1245	131	1376	116
Sun Jul 25 21:04:28 2021	1627272268	1182	200	1383	189
Sun Jul 25 21:04:49 2021	1627272289	617	766	1383	658
Sun Jul 25 21:04:29 2021	1627272269	622	767	1388	658
Sun Jul 25 21:04:51 2021	1627272291	1169	221	1390	136
Sun Jul 25 21:05:53 2021	1627272353	561	845	1406	522
Sun Jul 25 21:05:38 2021	1627272338	1161	247	1409	119
Sun Jul 25 21:04:29 2021	1627272269	629	783	1411	642
Sun Jul 25 21:04:51 2021	1627272291	1190	229	1419	84
Sun Jul 25 21:05:36 2021	1627272336	1104	329	1433	324
Sun Jul 25 21:04:49 2021	1627272289	765	671	1436	565
Sun Jul 25 21:04:29 2021	1627272269	678	769	1447	686
Sun Jul 25 21:05:29 2021	1627272329	1022	432	1454	290
Sun Jul 25 21:04:42 2021	1627272282	1356	103	1458	94
Sun Jul 25 21:04:51 2021	1627272291	1233	226	1460	110
Sun Jul 25 21:04:43 2021	1627272283	715	751	1466	481
Sun Jul 25 21:05:45 2021	1627272345	1280	190	1470	123
Sun Jul 25 21:05:54 2021	1627272354	482	996	1478	339
Sun Jul 25 21:05:53 2021	1627272353	631	849	1481	536
Sun Jul 25 21:04:28 2021	1627272268	1102	383	1485	353
Sun Jul 25 21:05:19 2021	1627272319	819	668	1487	336
Sun Jul 25 21:05:00 2021	1627272300	1349	139	1488	109
Sun Jul 25 21:05:52 2021	1627272352	868	632	1500	274
Sun Jul 25 21:05:38 2021	1627272338	1195	305	1501	174
Sun Jul 25 21:05:46 2021	1627272346	589	915	1503	408
Sun Jul 25 21:05:45 2021	1627272345	1397	108	1505	33
Sun Jul 25 21:04:49 2021	1627272289	716	806	1521	714
Sun Jul 25 21:05:53 2021	1627272353	668	855	1523	514
Sun Jul 25 21:05:54 2021	1627272354	534	990	1524	311
Sun Jul 25 21:05:22 2021	1627272322	409	1118	1527	565
Sun Jul 25 21:05:29 2021	1627272329	1147	387	1534	135
Sun Jul 25 21:05:38 2021	1627272338	1229	306	1535	181
Sun Jul 25 21:05:34 2021	1627272334	1361	174	1535	122
Sun Jul 25 21:05:52 2021	1627272352	1311	226	1537	213
Sun Jul 25 21:05:29 2021	1627272329	969	568	1538	324
Sun Jul 25 21:05:02 2021	1627272302	1368	171	1539	146
Sun Jul 25 21:04:53 2021	1627272293	1154	389	1543	226
Sun Jul 25 21:05:19 2021	1627272319	914	630	1544	297
Sun Jul 25 21:04:42 2021	1627272282	1475	73	1548	70
Sun Jul 25 21:05:45 2021	1627272345	1371	181	1552	76
Sun Jul 25 21:04:28 2021	1627272268	749	811	1560	669
Sun Jul 25 21:04:28 2021	1627272268	1048	515	1564	447
Sun Jul 25 21:04:53 2021	1627272293	1271	294	1565	251
Sun Jul 25 21:05:01 2021	1627272301	1177	395	1572	309
Sun Jul 25 21:04:53 2021	1627272293	252	1321	1573	695
Sun Jul 25 21:05:35 2021	1627272335	1264	312	1575	231
Sun Jul 25 21:05:28 2021	1627272328	746	840	1586	833
Sun Jul 25 21:05:28 2021	1627272328	1361	226	1587	70
Sun Jul 25 21:04:42 2021	1627272282	838	750	1588	481
Sun Jul 25 21:04:42 2021	1627272282	1439	151	1591	133
Sun Jul 25 21:04:27 2021	1627272267	1114	487	1601	454
Sun Jul 25 21:05:38 2021	1627272338	1352	260	1612	140
Sun Jul 25 21:05:34 2021	1627272334	1335	279	1613	276
Sun Jul 25 21:04:28 2021	1627272268	1179	435	1614	393
Sun Jul 25 21:05:45 2021	1627272345	1519	97	1615	21
Sun Jul 25 21:05:35 2021	1627272335	1304	311	1616	214
Sun Jul 25 21:05:37 2021	1627272337	1324	295	1618	240
Sun Jul 25 21:05:38 2021	1627272338	1021	601	1622	254
Sun Jul 25 21:05:52 2021	1627272352	1267	356	1623	314
Sun Jul 25 21:04:53 2021	1627272293	1339	285	1623	161
Sun Jul 25 21:05:01 2021	1627272301	1303	320	1624	283
Sun Jul 25 21:05:45 2021	1627272345	1450	180	1630	75
Sun Jul 25 21:05:00 2021	1627272300	1490	139	1630	111
Sun Jul 25 21:05:38 2021	1627272338	1382	254	1636	149
Sun Jul 25 21:05:34 2021	1627272334	1138	507	1646	329
Sun Jul 25 21:05:38 2021	1627272338	1327	320	1647	171
Sun Jul 25 21:04:46 2021	1627272286	404	1244	1648	55
Sun Jul 25 21:05:45 2021	1627272345	942	708	1650	230
Sun Jul 25 21:05:29 2021	1627272329	1197	458	1654	354
Sun Jul 25 21:05:54 2021	1627272354	603	1052	1656	360
Sun Jul 25 21:04:53 2021	1627272293	1274	383	1656	230
Sun Jul 25 21:05:35 2021	1627272335	1351	307	1658	209
Sun Jul 25 21:05:19 2021	1627272319	970	689	1658	289
Sun Jul 25 21:05:38 2021	1627272338	1355	304	1659	177
Sun Jul 25 21:05:54 2021	1627272354	832	835	1667	274
Sun Jul 25 21:05:52 2021	1627272352	1445	223	1669	212
Sun Jul 25 21:05:19 2021	1627272319	1038	635	1674	302
Sun Jul 25 21:05:34 2021	1627272334	1305	379	1684	363
Sun Jul 25 21:04:28 2021	1627272268	773	912	1685	734
Sun Jul 25 21:04:27 2021	1627272267	1179	510	1689	460
Sun Jul 25 21:05:01 2021	1627272301	1139	553	1691	382
Sun Jul 25 21:05:02 2021	1627272302	384	1309	1693	494
Sun Jul 25 21:05:00 2021	1627272300	1559	136	1695	110
Sun Jul 25 21:04:42 2021	1627272282	1572	126	1698	101
Sun Jul 25 21:05:36 2021	1627272336	1300	401	1701	76
Sun Jul 25 21:05:35 2021	1627272335	1382	324	1706	227
Sun Jul 25 21:05:37 2021	1627272337	1452	255	1707	149
Sun Jul 25 21:04:53 2021	1627272293	1392	316	1708	233
Sun Jul 25 21:05:45 2021	1627272345	1469	242	1711	196
Sun Jul 25 21:04:48 2021	1627272288	1617	104	1720	99
Sun Jul 25 21:05:54 2021	1627272354	708	1014	1722	366
Sun Jul 25 21:05:34 2021	1627272334	1280	443	1723	282
Sun Jul 25 21:05:46 2021	1627272346	783	950	1733	447
Sun Jul 25 21:05:37 2021	1627272337	1456	278	1734	152
Sun Jul 25 21:05:52 2021	1627272352	1380	359	1739	319
Sun Jul 25 21:05:00 2021	1627272300	1607	136	1743	110
Sun Jul 25 21:05:27 2021	1627272327	1176	572	1748	360
Sun Jul 25 21:05:36 2021	1627272336	1338	418	1755	98
Sun Jul 25 21:05:35 2021	1627272335	1435	323	1758	227
Sun Jul 25 21:05:56 2021	1627272356	1414	350	1764	315
Sun Jul 25 21:05:54 2021	1627272354	759	1008	1767	328
Sun Jul 25 21:04:49 2021	1627272289	1019	754	1773	683
Sun Jul 25 21:05:54 2021	1627272354	954	827	1781	233
Sun Jul 25 21:04:42 2021	1627272282	1658	124	1781	88
Sun Jul 25 21:05:51 2021	1627272351	1024	759	1783	556
Sun Jul 25 21:05:34 2021	1627272334	1440	344	1783	329
Sun Jul 25 21:05:34 2021	1627272334	1364	433	1798	186
Sun Jul 25 21:05:22 2021	1627272322	486	1312	1798	567
Sun Jul 25 21:04:55 2021	1627272295	841	960	1801	754
Sun Jul 25 21:04:48 2021	1627272288	1113	698	1811	587
Sun Jul 25 21:05:33 2021	1627272333	796	1022	1818	961
Sun Jul 25 21:05:34 2021	1627272334	1447	373	1820	151
Sun Jul 25 21:05:54 2021	1627272354	812	1009	1822	328
Sun Jul 25 21:05:00 2021	1627272300	1676	147	1823	147
Sun Jul 25 21:05:34 2021	1627272334	1461	369	1830	339
Sun Jul 25 21:05:45 2021	1627272345	1419	415	1834	349
Sun Jul 25 21:05:51 2021	1627272351	1079	774	1853	707
Sun Jul 25 21:05:38 2021	1627272338	1274	583	1857	237
Sun Jul 25 21:05:51 2021	1627272351	1526	338	1864	308
Sun Jul 25 21:05:27 2021	1627272327	1197	674	1871	458
Sun Jul 25 21:05:33 2021	1627272333	664	1207	1871	1141
Sun Jul 25 21:05:51 2021	1627272351	1134	738	1872	477
Sun Jul 25 21:05:35 2021	1627272335	1173	704	1877	573
Sun Jul 25 21:05:19 2021	1627272319	1118	770	1888	387
Sun Jul 25 21:05:22 2021	1627272322	546	1345	1890	585
Sun Jul 25 21:05:51 2021	1627272351	1155	737	1891	477
Sun Jul 25 21:05:28 2021	1627272328	1057	843	1901	833
Sun Jul 25 21:04:41 2021	1627272281	1777	125	1901	93
Sun Jul 25 21:04:27 2021	1627272267	1181	721	1902	327
Sun Jul 25 21:04:48 2021	1627272288	1225	678	1903	581
Sun Jul 25 21:05:25 2021	1627272325	1107	803	1911	222
Sun Jul 25 21:05:45 2021	1627272345	1044	868	1912	227
Sun Jul 25 21:05:00 2021	1627272300	1593	324	1918	215
Sun Jul 25 21:05:33 2021	1627272333	1768	150	1918	30
Sun Jul 25 21:05:45 2021	1627272345	1681	240	1922	196
Sun Jul 25 21:05:32 2021	1627272332	1332	595	1926	328
Sun Jul 25 21:05:51 2021	1627272351	1196	752	1948	484
Sun Jul 25 21:05:35 2021	1627272335	1540	412	1952	113
Sun Jul 25 21:05:33 2021	1627272333	659	1296	1955	1226
Sun Jul 25 21:05:19 2021	1627272319	1285	674	1959	405
Sun Jul 25 21:05:19 2021	1627272319	1232	729	1961	405
Sun Jul 25 21:05:04 2021	1627272304	544	1420	1964	423
Sun Jul 25 21:05:56 2021	1627272356	1635	340	1975	304
Sun Jul 25 21:04:48 2021	1627272288	1873	102	1975	100
Sun Jul 25 21:05:33 2021	1627272333	1780	197	1976	75
Sun Jul 25 21:05:00 2021	1627272300	1659	321	1980	210
Sun Jul 25 21:04:55 2021	1627272295	675	1312	1987	848
Sun Jul 25 21:05:51 2021	1627272351	1246	741	1987	485
Sun Jul 25 21:05:33 2021	1627272333	710	1277	1988	336
Sun Jul 25 21:05:34 2021	1627272334	1564	428	1992	61
Sun Jul 25 21:05:27 2021	1627272327	915	1083	1998	882
Sun Jul 25 21:05:34 2021	1627272334	1603	401	2005	151
Sun Jul 25 21:05:28 2021	1627272328	1834	179	2012	168
Sun Jul 25 21:05:05 2021	1627272305	1076	937	2012	529
Sun Jul 25 21:05:33 2021	1627272333	794	1219	2013	1206
Sun Jul 25 21:05:54 2021	1627272354	1006	1010	2016	356
Sun Jul 25 21:05:00 2021	1627272300	1697	321	2018	211
Sun Jul 25 21:05:51 2021	1627272351	1289	730	2019	526
Sun Jul 25 21:05:19 2021	1627272319	1251	769	2020	387
Sun Jul 25 21:05:56 2021	1627272356	1573	451	2024	367
Sun Jul 25 21:05:50 2021	1627272350	1194	834	2027	722
Sun Jul 25 21:05:20 2021	1627272320	1752	278	2030	271
Sun Jul 25 21:04:42 2021	1627272282	1277	757	2033	481
Sun Jul 25 21:05:32 2021	1627272332	1480	554	2034	336
Sun Jul 25 21:05:00 2021	1627272300	1720	318	2038	211
Sun Jul 25 21:05:41 2021	1627272341	939	1100	2038	684
Sun Jul 25 21:05:51 2021	1627272351	1292	749	2041	452
Sun Jul 25 21:04:55 2021	1627272295	745	1303	2049	837
Sun Jul 25 21:05:44 2021	1627272344	1334	717	2051	683
Sun Jul 25 21:05:28 2021	1627272328	1155	896	2051	895
Sun Jul 25 21:05:05 2021	1627272305	1163	892	2055	500
Sun Jul 25 21:05:33 2021	1627272333	1911	149	2059	30
Sun Jul 25 21:05:33 2021	1627272333	523	1548	2071	1374
Sun Jul 25 21:04:27 2021	1627272267	1358	720	2078	327
Sun Jul 25 21:05:04 2021	1627272304	538	1541	2079	657
Sun Jul 25 21:05:27 2021	1627272327	1066	1019	2085	880
Sun Jul 25 21:05:41 2021	1627272341	1051	1036	2087	566
Sun Jul 25 21:05:20 2021	1627272320	1818	278	2096	270
Sun Jul 25 21:05:51 2021	1627272351	1289	817	2105	480
Sun Jul 25 21:05:26 2021	1627272326	1482	631	2112	475
