starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 20:46:57 2021	1627271217	3	199	201	199
Sun Jul 25 20:46:57 2021	1627271217	3	208	211	208
Sun Jul 25 20:46:57 2021	1627271217	3	209	212	209
Sun Jul 25 20:46:57 2021	1627271217	3	213	216	213
Sun Jul 25 20:46:57 2021	1627271217	3	213	216	213
Sun Jul 25 20:46:57 2021	1627271217	3	220	222	220
Sun Jul 25 20:46:57 2021	1627271217	2	220	223	220
Sun Jul 25 20:47:00 2021	1627271220	0	223	223	223
Sun Jul 25 20:47:00 2021	1627271220	0	228	228	227
Sun Jul 25 20:47:00 2021	1627271220	0	229	229	229
Sun Jul 25 20:47:00 2021	1627271220	0	231	231	231
Sun Jul 25 20:46:57 2021	1627271217	2	228	231	228
Sun Jul 25 20:47:00 2021	1627271220	0	231	231	231
Sun Jul 25 20:47:00 2021	1627271220	0	231	231	231
Sun Jul 25 20:47:00 2021	1627271220	0	231	231	231
Sun Jul 25 20:46:57 2021	1627271217	2	229	231	229
Sun Jul 25 20:47:00 2021	1627271220	0	231	231	231
Sun Jul 25 20:47:00 2021	1627271220	0	235	235	235
Sun Jul 25 20:47:00 2021	1627271220	0	235	235	235
Sun Jul 25 20:47:00 2021	1627271220	0	235	235	235
Sun Jul 25 20:47:00 2021	1627271220	0	235	235	235
Sun Jul 25 20:47:00 2021	1627271220	0	235	235	235
Sun Jul 25 20:47:00 2021	1627271220	0	237	237	237
Sun Jul 25 20:47:00 2021	1627271220	0	237	237	237
Sun Jul 25 20:47:00 2021	1627271220	0	237	237	237
Sun Jul 25 20:47:00 2021	1627271220	0	237	237	237
Sun Jul 25 20:47:00 2021	1627271220	0	237	238	237
Sun Jul 25 20:46:57 2021	1627271217	2	235	238	235
Sun Jul 25 20:46:57 2021	1627271217	2	236	238	236
Sun Jul 25 20:47:00 2021	1627271220	0	239	239	239
Sun Jul 25 20:47:00 2021	1627271220	0	240	240	239
Sun Jul 25 20:47:00 2021	1627271220	0	240	240	239
Sun Jul 25 20:47:00 2021	1627271220	0	240	240	240
Sun Jul 25 20:47:00 2021	1627271220	0	241	241	240
Sun Jul 25 20:47:00 2021	1627271220	0	241	241	241
Sun Jul 25 20:47:00 2021	1627271220	0	241	241	241
Sun Jul 25 20:47:00 2021	1627271220	0	242	242	242
Sun Jul 25 20:47:00 2021	1627271220	0	243	243	243
Sun Jul 25 20:46:57 2021	1627271217	2	241	244	241
Sun Jul 25 20:47:00 2021	1627271220	0	244	244	243
Sun Jul 25 20:46:57 2021	1627271217	2	241	244	241
Sun Jul 25 20:46:58 2021	1627271218	0	245	245	245
Sun Jul 25 20:47:00 2021	1627271220	0	246	246	246
Sun Jul 25 20:47:00 2021	1627271220	0	246	246	246
Sun Jul 25 20:47:00 2021	1627271220	0	246	246	246
Sun Jul 25 20:47:00 2021	1627271220	0	246	246	246
Sun Jul 25 20:47:00 2021	1627271220	0	247	247	246
Sun Jul 25 20:46:58 2021	1627271218	0	248	248	247
Sun Jul 25 20:46:57 2021	1627271217	2	247	249	246
Sun Jul 25 20:46:57 2021	1627271217	2	247	249	247
Sun Jul 25 20:47:00 2021	1627271220	0	251	251	251
Sun Jul 25 20:47:00 2021	1627271220	0	251	252	251
Sun Jul 25 20:47:00 2021	1627271220	0	252	252	251
Sun Jul 25 20:47:00 2021	1627271220	0	253	253	253
Sun Jul 25 20:47:00 2021	1627271220	0	253	253	253
Sun Jul 25 20:46:57 2021	1627271217	2	251	254	251
Sun Jul 25 20:46:57 2021	1627271217	2	252	254	252
Sun Jul 25 20:47:00 2021	1627271220	0	255	256	255
Sun Jul 25 20:47:00 2021	1627271220	0	256	256	256
Sun Jul 25 20:47:00 2021	1627271220	0	256	257	256
Sun Jul 25 20:47:00 2021	1627271220	0	257	257	257
Sun Jul 25 20:47:00 2021	1627271220	0	257	258	257
Sun Jul 25 20:46:57 2021	1627271217	2	256	258	256
Sun Jul 25 20:46:57 2021	1627271217	2	256	258	256
Sun Jul 25 20:47:00 2021	1627271220	0	260	260	260
Sun Jul 25 20:47:00 2021	1627271220	0	260	260	260
Sun Jul 25 20:47:00 2021	1627271220	0	260	260	260
Sun Jul 25 20:47:00 2021	1627271220	0	260	261	260
Sun Jul 25 20:46:58 2021	1627271218	0	261	261	261
Sun Jul 25 20:47:00 2021	1627271220	0	261	262	261
Sun Jul 25 20:46:58 2021	1627271218	0	262	262	261
Sun Jul 25 20:46:58 2021	1627271218	0	262	262	262
Sun Jul 25 20:46:58 2021	1627271218	0	263	263	263
Sun Jul 25 20:46:57 2021	1627271217	0	264	264	264
Sun Jul 25 20:46:58 2021	1627271218	0	264	264	264
Sun Jul 25 20:46:58 2021	1627271218	0	264	264	264
Sun Jul 25 20:46:58 2021	1627271218	0	264	264	264
Sun Jul 25 20:46:58 2021	1627271218	0	264	264	264
Sun Jul 25 20:46:57 2021	1627271217	0	264	264	264
Sun Jul 25 20:46:57 2021	1627271217	2	263	265	263
Sun Jul 25 20:46:58 2021	1627271218	0	265	265	265
Sun Jul 25 20:46:58 2021	1627271218	0	265	265	265
Sun Jul 25 20:46:57 2021	1627271217	2	263	265	263
Sun Jul 25 20:46:58 2021	1627271218	0	265	265	265
Sun Jul 25 20:46:58 2021	1627271218	0	265	265	265
Sun Jul 25 20:46:58 2021	1627271218	0	265	266	265
Sun Jul 25 20:46:58 2021	1627271218	0	266	266	266
Sun Jul 25 20:46:58 2021	1627271218	0	266	266	266
Sun Jul 25 20:46:58 2021	1627271218	0	266	266	266
Sun Jul 25 20:46:58 2021	1627271218	0	266	266	266
Sun Jul 25 20:46:58 2021	1627271218	0	268	269	268
Sun Jul 25 20:47:00 2021	1627271220	0	269	270	269
Sun Jul 25 20:47:00 2021	1627271220	0	270	270	270
Sun Jul 25 20:46:58 2021	1627271218	0	270	270	270
Sun Jul 25 20:46:57 2021	1627271217	2	268	270	268
Sun Jul 25 20:46:58 2021	1627271218	0	270	270	270
Sun Jul 25 20:46:57 2021	1627271217	2	269	271	269
Sun Jul 25 20:46:58 2021	1627271218	0	271	271	271
Sun Jul 25 20:47:00 2021	1627271220	0	271	271	270
Sun Jul 25 20:46:58 2021	1627271218	0	271	271	271
Sun Jul 25 20:46:58 2021	1627271218	0	271	272	271
Sun Jul 25 20:46:58 2021	1627271218	0	272	272	272
Sun Jul 25 20:47:00 2021	1627271220	0	272	272	272
Sun Jul 25 20:46:58 2021	1627271218	0	272	272	272
Sun Jul 25 20:47:00 2021	1627271220	0	272	272	272
Sun Jul 25 20:46:58 2021	1627271218	0	273	273	273
Sun Jul 25 20:46:58 2021	1627271218	0	274	274	273
Sun Jul 25 20:46:58 2021	1627271218	0	274	274	274
Sun Jul 25 20:46:58 2021	1627271218	0	274	274	274
Sun Jul 25 20:46:58 2021	1627271218	0	274	274	274
Sun Jul 25 20:46:58 2021	1627271218	0	274	274	274
Sun Jul 25 20:46:58 2021	1627271218	0	274	274	274
Sun Jul 25 20:47:00 2021	1627271220	0	275	275	274
Sun Jul 25 20:47:00 2021	1627271220	0	275	275	275
Sun Jul 25 20:47:00 2021	1627271220	0	275	275	275
Sun Jul 25 20:47:00 2021	1627271220	0	275	275	275
Sun Jul 25 20:47:00 2021	1627271220	0	275	275	275
Sun Jul 25 20:47:00 2021	1627271220	0	275	275	275
Sun Jul 25 20:47:00 2021	1627271220	0	276	276	276
Sun Jul 25 20:46:58 2021	1627271218	0	276	276	276
Sun Jul 25 20:47:00 2021	1627271220	0	276	276	276
Sun Jul 25 20:47:00 2021	1627271220	0	276	276	276
Sun Jul 25 20:47:00 2021	1627271220	0	276	276	276
Sun Jul 25 20:46:58 2021	1627271218	0	276	276	276
Sun Jul 25 20:46:58 2021	1627271218	0	276	277	276
Sun Jul 25 20:46:58 2021	1627271218	0	277	277	277
Sun Jul 25 20:46:58 2021	1627271218	0	277	277	277
Sun Jul 25 20:46:58 2021	1627271218	0	277	277	277
Sun Jul 25 20:46:57 2021	1627271217	2	276	278	276
Sun Jul 25 20:46:57 2021	1627271217	2	276	278	276
Sun Jul 25 20:46:58 2021	1627271218	0	278	278	278
Sun Jul 25 20:46:58 2021	1627271218	0	278	278	278
Sun Jul 25 20:46:58 2021	1627271218	0	278	278	278
Sun Jul 25 20:46:58 2021	1627271218	0	278	278	278
Sun Jul 25 20:46:58 2021	1627271218	0	278	278	278
Sun Jul 25 20:46:58 2021	1627271218	0	278	278	278
Sun Jul 25 20:46:59 2021	1627271219	0	278	278	278
Sun Jul 25 20:46:59 2021	1627271219	0	278	278	278
Sun Jul 25 20:46:59 2021	1627271219	0	278	279	278
Sun Jul 25 20:46:58 2021	1627271218	0	279	279	278
Sun Jul 25 20:46:58 2021	1627271218	0	279	279	279
Sun Jul 25 20:46:59 2021	1627271219	0	279	279	279
Sun Jul 25 20:46:58 2021	1627271218	0	279	279	279
Sun Jul 25 20:46:59 2021	1627271219	0	279	279	279
Sun Jul 25 20:46:58 2021	1627271218	0	279	279	279
Sun Jul 25 20:46:59 2021	1627271219	0	279	279	279
Sun Jul 25 20:46:58 2021	1627271218	0	279	279	279
Sun Jul 25 20:46:59 2021	1627271219	0	280	280	280
Sun Jul 25 20:46:59 2021	1627271219	0	280	280	280
Sun Jul 25 20:47:00 2021	1627271220	0	280	280	280
Sun Jul 25 20:46:59 2021	1627271219	0	280	280	280
Sun Jul 25 20:46:59 2021	1627271219	0	280	280	280
Sun Jul 25 20:46:58 2021	1627271218	0	280	281	280
Sun Jul 25 20:46:59 2021	1627271219	0	281	281	280
Sun Jul 25 20:46:59 2021	1627271219	0	281	281	280
Sun Jul 25 20:46:59 2021	1627271219	0	281	281	281
Sun Jul 25 20:47:00 2021	1627271220	0	281	281	281
Sun Jul 25 20:47:00 2021	1627271220	0	281	281	281
Sun Jul 25 20:46:59 2021	1627271219	0	281	281	281
Sun Jul 25 20:46:59 2021	1627271219	0	281	281	281
Sun Jul 25 20:46:58 2021	1627271218	0	281	281	281
Sun Jul 25 20:46:59 2021	1627271219	0	281	281	281
Sun Jul 25 20:47:00 2021	1627271220	0	281	281	281
Sun Jul 25 20:46:59 2021	1627271219	0	282	282	282
Sun Jul 25 20:47:00 2021	1627271220	0	281	282	281
Sun Jul 25 20:46:58 2021	1627271218	0	282	282	282
Sun Jul 25 20:46:59 2021	1627271219	0	282	282	282
Sun Jul 25 20:46:59 2021	1627271219	0	282	282	282
Sun Jul 25 20:46:59 2021	1627271219	0	282	282	282
Sun Jul 25 20:46:59 2021	1627271219	0	282	283	282
Sun Jul 25 20:46:59 2021	1627271219	0	283	283	282
Sun Jul 25 20:46:59 2021	1627271219	0	283	283	282
Sun Jul 25 20:47:00 2021	1627271220	0	283	283	282
Sun Jul 25 20:46:59 2021	1627271219	0	283	283	283
Sun Jul 25 20:46:58 2021	1627271218	0	283	283	283
Sun Jul 25 20:46:58 2021	1627271218	0	283	283	283
Sun Jul 25 20:46:58 2021	1627271218	0	283	283	283
Sun Jul 25 20:46:59 2021	1627271219	0	283	283	283
Sun Jul 25 20:47:00 2021	1627271220	0	283	283	283
Sun Jul 25 20:46:58 2021	1627271218	0	283	283	283
Sun Jul 25 20:46:58 2021	1627271218	0	283	284	283
Sun Jul 25 20:46:57 2021	1627271217	2	282	284	282
Sun Jul 25 20:47:00 2021	1627271220	0	283	284	283
Sun Jul 25 20:47:00 2021	1627271220	0	283	284	283
Sun Jul 25 20:47:00 2021	1627271220	0	284	284	283
Sun Jul 25 20:46:57 2021	1627271217	2	282	284	282
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	285	285
Sun Jul 25 20:46:59 2021	1627271219	0	285	286	285
Sun Jul 25 20:46:59 2021	1627271219	0	286	286	286
Sun Jul 25 20:46:59 2021	1627271219	0	286	286	286
Sun Jul 25 20:46:58 2021	1627271218	0	286	286	286
Sun Jul 25 20:46:59 2021	1627271219	0	286	286	286
Sun Jul 25 20:46:59 2021	1627271219	0	286	286	286
Sun Jul 25 20:46:58 2021	1627271218	0	286	287	286
Sun Jul 25 20:46:59 2021	1627271219	0	287	287	287
Sun Jul 25 20:46:59 2021	1627271219	0	287	287	287
Sun Jul 25 20:46:58 2021	1627271218	0	287	287	287
Sun Jul 25 20:46:59 2021	1627271219	0	287	287	287
Sun Jul 25 20:46:59 2021	1627271219	0	287	288	287
Sun Jul 25 20:46:59 2021	1627271219	0	288	288	287
Sun Jul 25 20:46:57 2021	1627271217	2	286	288	286
Sun Jul 25 20:46:58 2021	1627271218	0	288	288	288
Sun Jul 25 20:46:58 2021	1627271218	0	288	288	288
Sun Jul 25 20:46:58 2021	1627271218	0	288	288	288
Sun Jul 25 20:46:57 2021	1627271217	2	287	288	287
Sun Jul 25 20:46:58 2021	1627271218	0	288	289	288
Sun Jul 25 20:46:58 2021	1627271218	0	288	289	288
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	288
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	288
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	288
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	289	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	290	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	290	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	290	289
Sun Jul 25 20:46:58 2021	1627271218	0	289	290	289
Sun Jul 25 20:46:59 2021	1627271219	0	289	290	289
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	289
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	289
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	290	290	290
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:59 2021	1627271219	0	290	290	290
Sun Jul 25 20:46:58 2021	1627271218	0	291	291	291
Sun Jul 25 20:46:59 2021	1627271219	0	291	292	291
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	292
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	291
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	291
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	291
Sun Jul 25 20:46:58 2021	1627271218	0	291	292	291
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	292
Sun Jul 25 20:46:58 2021	1627271218	0	292	292	292
Sun Jul 25 20:46:58 2021	1627271218	0	292	292	292
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	292
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	292
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	292
Sun Jul 25 20:46:58 2021	1627271218	0	292	292	292
Sun Jul 25 20:46:59 2021	1627271219	0	292	292	292
Sun Jul 25 20:47:00 2021	1627271220	0	292	292	292
Sun Jul 25 20:47:00 2021	1627271220	0	292	293	292
Sun Jul 25 20:47:00 2021	1627271220	0	292	293	292
Sun Jul 25 20:46:58 2021	1627271218	0	292	293	292
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	292
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	292
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	292
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	292
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	292
Sun Jul 25 20:47:00 2021	1627271220	0	293	293	292
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	293
Sun Jul 25 20:47:00 2021	1627271220	0	293	293	292
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	293
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	293
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	293
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	293
Sun Jul 25 20:46:58 2021	1627271218	0	293	293	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	293	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	294	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	294	293
Sun Jul 25 20:46:59 2021	1627271219	0	293	294	293
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	293
Sun Jul 25 20:46:57 2021	1627271217	2	292	294	292
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	293
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	293
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:58 2021	1627271218	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	294	294
Sun Jul 25 20:46:59 2021	1627271219	0	294	295	294
Sun Jul 25 20:46:57 2021	1627271217	2	293	295	293
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	295	294
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	295	295
Sun Jul 25 20:46:58 2021	1627271218	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	295	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	296	295
Sun Jul 25 20:46:59 2021	1627271219	0	295	296	295
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	296
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	295
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	295
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	295
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	296
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	296
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:59 2021	1627271219	0	296	296	296
Sun Jul 25 20:46:58 2021	1627271218	0	296	296	296
Sun Jul 25 20:46:59 2021	1627271219	0	296	297	296
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	296
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	296
Sun Jul 25 20:47:00 2021	1627271220	0	296	297	296
Sun Jul 25 20:47:00 2021	1627271220	0	297	297	296
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	296
Sun Jul 25 20:47:00 2021	1627271220	0	297	297	297
Sun Jul 25 20:47:00 2021	1627271220	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:47:00 2021	1627271220	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	297
Sun Jul 25 20:46:58 2021	1627271218	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	297	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	298	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	298	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	298	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	298	297
Sun Jul 25 20:46:59 2021	1627271219	0	297	298	297
Sun Jul 25 20:46:58 2021	1627271218	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	297
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:58 2021	1627271218	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:58 2021	1627271218	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	298	298
Sun Jul 25 20:46:58 2021	1627271218	0	298	298	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	299	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	299	298
Sun Jul 25 20:46:59 2021	1627271219	0	298	299	298
Sun Jul 25 20:46:58 2021	1627271218	0	299	299	298
Sun Jul 25 20:46:59 2021	1627271219	0	299	299	298
Sun Jul 25 20:46:59 2021	1627271219	0	299	299	299
Sun Jul 25 20:46:59 2021	1627271219	0	299	299	298
Sun Jul 25 20:46:58 2021	1627271218	0	299	299	299
Sun Jul 25 20:46:59 2021	1627271219	0	299	299	299
