starttime	seconds	ctime	dtime	ttime	wait
Sun Jul 25 21:34:13 2021	1627274053	0	93	94	93
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	93
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	93
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	1	92	94	92
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	1	93	94	93
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	94	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	95	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	95	94
Sun Jul 25 21:34:13 2021	1627274053	0	94	95	94
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	94
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	95	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	95	96	95
Sun Jul 25 21:34:13 2021	1627274053	1	94	96	94
Sun Jul 25 21:34:13 2021	1627274053	0	95	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	95	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	95
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
Sun Jul 25 21:34:13 2021	1627274053	0	96	96	96
